,Unnamed: 0,question,answer,category,table_id,explicit,implicit,before_related,after_related,duration_related,max_operator,min_operator,count_operator,sum_operator,difference_operator,average_operator,comparison_operator,ordinal,answer_type
68,68,Who did Triple H marry in 2003?,Stephanie McMahon,wrestling,14,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
69,69,What year did Triple H begin his wrestling career?,1992,wrestling,14,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
70,70,How much longer was Triple H's wrestling career over his acting career?,11 years,wrestling,14,False,True,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
71,71,How old was Triple H when he stopped acting?,48 years old,wrestling,14,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
72,72,What were Triple H's professions when he married Stephanie McMahon?,wrestling and acting,wrestling,14,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
73,73,What was Triple H age when he retired from acting?,48 years old,wrestling,14,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
74,74,What was the age when Triple H debut his first match in 1992?,Age of 23,wrestling,14,True,False,False,False,False,False,False,False,False,False,False,False,True,AGE
75,75,What was Olivia de Havilland's marital status when she was 32 years old?,married to Marcus Goodrich,actor,15,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
76,76,How long was Olivia de Havilland married to Pierre Galante?,24 years,actor,15,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
77,77,With which country did Olivia de Havilland have her only citizenship when she was 20?,United Kingdom,actor,15,False,True,False,False,False,False,False,True,False,False,False,False,False,PLACE
78,78,How old did Olivia de Havilland turn in the year she stopped being active?,93,actor,15,True,False,False,False,False,False,False,False,False,False,False,False,False,AGE
79,79,Who was Olivia de Havilland married to in the year she turned 40?,Pierre Galante,actor,15,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
80,80,How many years did Olivia de Havilland was in active career?,76 Years,actor,15,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
81,81,Who was the other half of Olivia de Havilland in 1960?,Pierre Galante,actor,15,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
82,82,How many years ago did Olivia de Havilland was died?,2 Years ago,actor,15,True,False,True,False,False,False,False,True,False,False,False,False,False,TEMPORAL
83,83,How old was Olivia de Havilland when she stopped being active?,93 years,actor,15,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
84,84,Which capital served the longest for the Abbasid Caliphate in this capacity?,Cairo,empire,16,False,True,False,False,False,False,False,False,False,False,False,False,False,PLACE
85,85,What was the age of the Abbasid Caliphate when Merv became the capital?,61 years old,empire,16,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
86,86,How long did the Abbasid Caliphate last in total?,767 years,empire,16,False,True,True,False,False,False,False,False,True,False,False,False,True,TEMPORAL
87,87,What historical event occurred the final year  Al-Musta'sim was the Caliph?,Mongol sack of Baghdad,empire,16,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
88,88,What was the capitol of  The Abbasid Caliphate empire the year it was established?,Kufa,empire,16,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
89,89,At what age does Joe Biden join the democratic political party?,27,empire,16,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
90,90,How many parties does Joe’s Biden’s is associated with in his entire lifetime?,one,empire,16,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
91,91,Who was the better half of Joe Biden in 1970?,Neilia Hunter,empire,16,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
92,92,How many years longer was Anbar the capitol than Merv?,4,empire,16,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
93,93,Who was the Achaemenid Empire's king of kings during the second conquest of Egypt in 343 BC?,Artaxerxes III,empire,17,False,True,False,False,True,False,False,False,False,False,False,False,True,PERSON
94,94,The Persian Revolt occurred how many years before the Achaemenid Empire's fall to Macedonia?,200,empire,17,True,False,True,False,True,False,False,True,False,False,False,False,False,COUNT
95,95,How many king of kings did the Achaemenid Empire have between 559 BC and 330 BC?,12,empire,17,False,True,False,False,True,False,False,True,False,False,False,False,False,COUNT
96,96,Which king had the longest reign?,Artaxerxes II,empire,17,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
97,97,How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?,6 years (2 terms),empire,17,True,False,False,False,False,False,False,True,True,False,False,False,False,TEMPORAL
98,98,Who was the king during the Conquest of Babylon?,Chris the Great,empire,17,False,True,False,False,True,False,False,False,False,False,False,False,False,PERSON
99,99,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,empire,17,False,True,False,False,False,False,False,False,False,False,False,False,True,PERSON
100,100,Who was the better half of Joe Biden in 1970?,Neilia Hunter,empire,17,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
101,101,How many years did the Achaemenid Empire last?,220,empire,17,True,False,False,False,True,False,False,True,False,False,False,False,False,COUNT
102,102,How many years after the second marriage did Joe Biden become POTUS?,44 years,empire,18,True,False,False,True,False,False,False,True,False,False,False,False,True,TEMPORAL
103,103,What happened along with Seville ceasing to be the capital for the second time.,It was the Marinid suzerainty,empire,18,False,True,False,False,False,False,False,False,False,False,False,False,True,UNKNOWN
104,104,How long after its founding was the first major conflict,It was 26 years,empire,18,False,True,False,True,False,False,False,False,False,False,False,False,True,TEMPORAL
105,105,How many years was Seville not the capital city,It was not the capital for 1 year,empire,18,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
106,106,What modern country is a successor of the Almohad Caliphate?,Portugal,empire,18,False,True,False,False,False,False,False,True,False,False,True,False,False,PLACE
107,107,"Once Seville was established as the capital, how long did it remain as the capital?",85 years,empire,18,False,True,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
108,108,What was the time length of the Almohad Caliphate?,148 years,empire,18,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
109,109,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,empire,18,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
110,110,Who was the better half of Joe Biden in 1970?,Neilia Hunter,empire,18,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
111,111,How long from establishment until it was annexed?,200 years,empire,19,False,True,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
112,112,Who was the King when self-rule was implemented?,Prempeh II,empire,19,False,True,False,False,False,False,False,False,False,False,False,False,False,PERSON
113,113,What was the relationship status of Joe Biden in 1979?,Married to Jill Jocabs,empire,19,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
114,114,What was the national state of Ashanti Kingdom in 1996?,Bonoman,empire,19,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
115,115,How long was the reign of the first king of Ashanti Empire?,47 years,empire,19,False,True,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
116,116,Who was the king of Ashanti Empire in 1890?,Prempeh I,empire,19,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
117,117,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,empire,19,False,True,False,False,False,False,False,False,False,False,False,False,True,PERSON
118,118,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,empire,19,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
119,119,For how long has the current King reigned?,23 years,empire,19,False,True,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
120,120,"As Shajar al-durr was ruling, what was the capital at the time?",Aleppo,empire,20,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
121,121,"After Al-Adil I's reign, how long after did Al-Adil II's commence?",20 years,empire,20,False,True,False,True,True,False,False,False,False,False,False,False,False,TEMPORAL
122,122,How long was the Ayyubid Sultanate of Egypt a sovereign state?,89 years,empire,20,False,True,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
123,123,"When the Ayyubid Sultanate of Egypt was established, what was the capital?",Cairo,empire,20,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
124,124,What was the capital of Ayyubid Sultanate of Egypt when Al-Kamil was the Sultan?,Cairo,empire,20,False,True,False,False,False,False,False,False,False,False,False,False,False,PLACE
125,125,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,empire,20,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
126,126,How many parties does Joe’s Biden’s is associated with in his entire lifetime?,one,empire,20,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
127,127,How many years after the second marriage did Joe Biden become POTUS?,44 years,empire,20,True,False,False,True,False,False,False,True,False,False,False,False,True,TEMPORAL
128,128,Who were the Sultans when Damascus was the capital?,"Saladin, Al-Mansur, and Al-Adil I",empire,20,False,True,False,False,False,False,False,False,False,False,False,False,False,PERSON
129,129,Who was the emperor during the empire's status as Client state of the Kingdom of Georgia?,Alexios I,empire,21,False,True,False,False,True,False,False,False,False,False,False,False,False,PERSON
130,130,How much longer was Alexios III emperor than Manuel I?,16 years,empire,21,False,True,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
131,131,What was the status of the empire during the permanent loss of Sinope?,Vassal of the Mongol Empire,empire,21,False,True,False,False,True,False,False,False,False,False,False,False,False,UNKNOWN
132,132,Who is the Emperor ruled the Empire of Trebizond between 1250?,Manuel I,empire,21,True,False,False,False,True,False,False,False,False,False,False,False,False,PERSON
133,133,How many years Vassal of the Mongol Empire was ruled?,93 Years,empire,21,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
134,134,Who was the emperor when Fall of Trebizond  happend between 1461?,David,empire,21,True,False,False,False,True,False,False,False,False,False,False,False,False,PERSON
135,135,Who was the ruler of the Empire of Trebizond the year that it submitted to the Mongol Empire?,Manuel I,empire,21,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
136,136,To which kingdom was the Empire of Trebizond a client state in the year 1210?,Kingdom of Georgia,empire,21,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
137,137,How many years after David became emperor of the Empire of Trebizond did the Fall of Trebizond happen?,2,empire,21,True,False,False,True,False,False,False,True,False,False,False,False,False,COUNT
138,138,Who was the better half of Joe Biden in 1970?,Neilia Hunter,empire,23,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
139,139,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,empire,23,False,True,False,False,False,False,False,False,False,False,False,False,True,PERSON
140,140,How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?,6 years (2 terms),empire,23,True,False,False,False,False,False,False,True,True,False,False,False,False,TEMPORAL
141,141,How many parties does Joe’s Biden’s is associated with in his entire lifetime?,one,empire,23,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
142,142,What was the relationship status of Joe Biden in 1979?,Married to Jill Jocabs,empire,23,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
143,143,How many years did the French Colonial Empire last?,446 years,empire,23,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
144,144,What year did the French Colonial Empire end?,1980,empire,23,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
145,145,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,empire,23,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
146,146,Who claimed Gaspé Bay that marked the begining of the French Colonial Empire in 1534?,Cartier,empire,23,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
147,147,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,empire,24,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
148,148,How many years after the second marriage did Joe Biden become POTUS?,44 years,empire,24,True,False,False,True,False,False,False,True,False,False,False,False,True,TEMPORAL
149,149,At what age does Joe Biden join the democratic political party?,27,empire,24,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
150,150,How many years after the second marriage did Joe Biden become POTUS?,44 years,empire,24,True,False,False,True,False,False,False,True,False,False,False,False,True,TEMPORAL
151,151,Who was the better half of Joe Biden in 1970?,Neilia Hunter,empire,24,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
152,152,What positions did Joe Biden hold in 2008?,"The United States Senator from Delaware, Chair of the International Narcotics Control Caucus, Chair of Senate Foreign Relations Committee",empire,24,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
153,153,Who was the dictator of Goryeo in 1170?,Yi Ui-bang,empire,24,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
154,154,How many years did Goryeo first become an independent state for?,352 years,empire,24,True,False,False,False,False,False,False,True,False,False,False,False,True,TEMPORAL
155,155,What year did Goryeo first become an independent state?,918,empire,24,True,False,False,False,False,False,False,False,False,False,False,False,True,TEMPORAL
156,156,What was the relationship status of Joe Biden in 1979?,Married to Jill Jocabs,empire,25,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
157,157,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,empire,25,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
158,158,How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?,6 years (2 terms),empire,25,True,False,False,False,False,False,False,True,True,False,False,False,False,TEMPORAL
159,159,How many years did Xin dynasty was ruled the Han from 9 AD?,14 Years,empire,25,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
160,160,Who was the emperor of Han in 50 BC?,Emperor Xuan,empire,25,False,True,False,False,False,False,False,False,False,False,False,False,False,PERSON
161,161,How many years was Cao Cao emperor of Han?,12 years,empire,25,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
162,162,Which Chancellor of Han had the shortest reign?,Cao Pi,empire,25,False,True,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
163,163,How many emperors did Han have between the first and the last emperor?,3,empire,25,False,True,True,False,True,False,False,True,False,False,False,False,True,COUNT
164,164,What was the capital of Han in 200 AD?,Xuchang,empire,25,False,True,False,False,False,False,False,False,False,False,False,False,False,PLACE
165,165,How much percentage of religion belongs to Catholicism and Protestantism in hungary 2022?,50.8%,legislature,26,True,False,False,False,False,False,False,False,False,False,False,False,False,PERCENTAGE
166,166,How many years completed when Hungary was joined in NATO?,23 Years,legislature,26,True,False,False,False,False,False,False,True,False,False,False,False,False,TEMPORAL
167,167,Who is the president of Hungary in 2022?,Katalin Novák,legislature,26,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
168,168,"After joining NATO, how long until Hungary joined the EU?",Five years,legislature,26,False,True,False,False,True,False,False,False,False,False,False,False,False,TEMPORAL
169,169,What is the rank differential between Hungry's nominal and PPP per Capita income?,4 places,legislature,26,False,True,False,False,True,False,True,False,False,False,False,False,True,ORDINAL
170,170,What is Hungary's second most popular Christian sect?,Protestantism,legislature,26,False,True,False,False,False,True,False,False,False,False,False,False,True,UNKNOWN
171,171,What is the third largest religious group in Hungry per the 2011 census?,No religion,legislature,26,True,False,False,False,False,False,False,False,False,False,False,False,True,UNKNOWN
172,172,What percentage of the geography of Hungry is land?,96.3%,legislature,26,False,True,False,False,False,False,False,False,False,False,False,False,False,PERCENTAGE
173,173,How many years passed between Hungry joining NATO and the European Union?,5 years,legislature,26,True,False,False,False,True,False,False,True,False,False,False,False,False,TEMPORAL
174,174,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,empire,27,False,True,False,False,False,False,False,False,False,False,False,False,True,PERSON
175,175,Who was the king of the Italian Empire in 1878-1900?,Umberto I,empire,27,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
176,176,When was the last year of the Italian Empire?,1960,empire,27,True,False,True,False,False,False,False,False,False,False,False,False,True,TEMPORAL
177,177,What year did the Italian Empire begin?,1869,empire,27,True,False,False,False,False,False,False,False,False,False,False,False,False,TEMPORAL
178,178,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,empire,27,False,True,False,False,False,False,False,False,False,False,False,False,True,PERSON
179,179,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,empire,27,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
180,180,Who was the better half of Joe Biden in 1970?,Neilia Hunter,empire,27,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
181,181,How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?,6 years (2 terms),empire,27,True,False,False,False,False,False,False,True,True,False,False,False,False,TEMPORAL
182,182,What was the relationship status of Joe Biden in 1979?,Married to Jill Jocabs,empire,27,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
183,183,How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?,one,empire,28,True,False,False,False,False,False,False,True,True,False,False,False,False,COUNT
184,184,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,empire,28,False,True,False,False,False,False,False,False,False,False,False,False,True,PERSON
185,185,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,empire,28,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
186,186,Who was Joe Biden married to when he was first elected to the Senate?,Unmarried,empire,28,False,True,False,False,False,False,False,False,False,False,False,False,True,PERSON
187,187,How many years after the second marriage did Joe Biden become POTUS?,44 years,empire,28,True,False,False,True,False,False,False,True,False,False,False,False,True,TEMPORAL
188,188,What was the capital of Khazar Khaganate in 730?,Samandar,empire,28,False,True,False,False,False,False,False,False,False,False,False,False,False,PLACE
189,189,How many religions followed in Khazar Khaganate between 650-969?,7,empire,28,False,True,False,False,True,False,False,True,False,False,False,False,False,COUNT
190,190,Who ruled the Khazar Khaganate in 850?,Bulan,empire,28,False,True,False,False,False,False,False,False,False,False,False,False,False,PERSON
191,191,How many years after the second marriage did Joe Biden become POTUS?,44 years,empire,28,True,False,False,True,False,False,False,True,False,False,False,False,True,TEMPORAL
192,192,What was the relationship status of Joe Biden in 1979?,Married to Jill Jocabs,empire,29,True,False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN
193,193,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,empire,29,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
194,194,Who was the US senator from Delaware in Dec 1972?,J. Caleb Boggs,empire,29,True,False,False,False,False,False,False,False,False,False,False,False,False,PERSON
195,195,How many parties does Joe’s Biden’s is associated with in his entire lifetime?,one,empire,29,False,True,False,False,False,False,False,True,False,False,False,False,False,COUNT
196,196,At what age does Joe Biden join the democratic political party?,27,empire,29,False,True,False,False,False,False,False,False,False,False,False,False,False,AGE
